DeviceType,SerialNo,EnergyUsage,Interval,LoggedAt
SmartSensor,DEVICE-1598,5123,5,02/11/2022 10:05:00
SmartSensor,DEVICE-1598,5409,5,02/11/2022 10:10:00
SmartSensor,DEVICE-1598,5379,5,02/11/2022 10:15:00
SmartSensor,DEVICE-1598,5418,5,02/11/2022 10:20:00
SmartSensor,DEVICE-1598,5314,5,02/11/2022 10:25:00
SmartSensor,DEVICE-1598,5310,5,02/11/2022 10:30:00
SmartSensor,DEVICE-1598,5367,5,02/11/2022 10:35:00
SmartSensor,DEVICE-1598,5275,5,02/11/2022 10:40:00
SmartSensor,DEVICE-1598,5028,5,02/11/2022 10:45:00
SmartSensor,DEVICE-1598,5441,5,02/11/2022 10:50:00
SmartSensor,DEVICE-1598,5211,5,02/11/2022 10:55:00
SmartSensor,DEVICE-1598,5415,5,02/11/2022 11:00:00
SmartSensor,DEVICE-1598,5087,5,02/11/2022 11:05:00
SmartSensor,DEVICE-1598,5119,5,02/11/2022 11:10:00
SmartSensor,DEVICE-1598,5413,5,02/11/2022 11:15:00
SmartSensor,DEVICE-1598,5257,5,02/11/2022 11:20:00
SmartSensor,DEVICE-1598,5140,5,02/11/2022 11:25:00
SmartSensor,DEVICE-1598,5357,5,02/11/2022 11:30:00
SmartSensor,DEVICE-1598,5484,5,02/11/2022 11:35:00
SmartSensor,DEVICE-1598,5346,5,02/11/2022 11:40:00
SmartSensor,DEVICE-1598,5123,5,02/11/2022 11:45:00
SmartSensor,DEVICE-1598,5365,5,02/11/2022 11:50:00
SmartSensor,DEVICE-1598,5283,5,02/11/2022 11:55:00
SmartSensor,DEVICE-1598,5116,5,02/11/2022 12:00:00
SmartSensor,DEVICE-1598,5190,5,02/11/2022 12:05:00
SmartSensor,DEVICE-1598,5455,5,02/11/2022 12:10:00
SmartSensor,DEVICE-1598,5095,5,02/11/2022 12:15:00
SmartSensor,DEVICE-1598,5216,5,02/11/2022 12:20:00
SmartSensor,DEVICE-1598,5045,5,02/11/2022 12:25:00
SmartSensor,DEVICE-1598,5260,5,02/11/2022 12:30:00
SmartSensor,DEVICE-1598,5484,5,02/11/2022 12:35:00
SmartSensor,DEVICE-1598,5146,5,02/11/2022 12:40:00
SmartSensor,DEVICE-1598,5462,5,02/11/2022 12:45:00
SmartSensor,DEVICE-1598,5335,5,02/11/2022 12:50:00
SmartSensor,DEVICE-1598,5157,5,02/11/2022 12:55:00
SmartSensor,DEVICE-1598,5169,5,02/11/2022 13:00:00
SmartSensor,DEVICE-1598,5477,5,02/11/2022 13:05:00
SmartSensor,DEVICE-1598,5373,5,02/11/2022 13:10:00
SmartSensor,DEVICE-1598,5312,5,02/11/2022 13:15:00
SmartSensor,DEVICE-1598,5258,5,02/11/2022 13:20:00
SmartSensor,DEVICE-1598,5114,5,02/11/2022 13:25:00
SmartSensor,DEVICE-1598,5227,5,02/11/2022 13:30:00
SmartSensor,DEVICE-1598,5186,5,02/11/2022 13:35:00
SmartSensor,DEVICE-1598,5333,5,02/11/2022 13:40:00
SmartSensor,DEVICE-1598,5232,5,02/11/2022 13:45:00
SmartSensor,DEVICE-1598,5216,5,02/11/2022 13:50:00
SmartSensor,DEVICE-1598,5299,5,02/11/2022 13:55:00
SmartSensor,DEVICE-1598,5268,5,02/11/2022 14:00:00
SmartSensor,DEVICE-1598,5218,5,02/11/2022 14:05:00
SmartSensor,DEVICE-1598,5222,5,02/11/2022 14:10:00
SmartSensor,DEVICE-1598,5054,5,02/11/2022 14:15:00
SmartSensor,DEVICE-1598,5117,5,02/11/2022 14:20:00
SmartSensor,DEVICE-1598,5029,5,02/11/2022 14:25:00
SmartSensor,DEVICE-1598,5464,5,02/11/2022 14:30:00
SmartSensor,DEVICE-1598,5206,5,02/11/2022 14:35:00
SmartSensor,DEVICE-1598,5320,5,02/11/2022 14:40:00
SmartSensor,DEVICE-1598,5310,5,02/11/2022 14:45:00
SmartSensor,DEVICE-1598,5127,5,02/11/2022 14:50:00
SmartSensor,DEVICE-1598,5116,5,02/11/2022 14:55:00
SmartSensor,DEVICE-1598,5205,5,02/11/2022 15:00:00
SmartSensor,DEVICE-1598,5498,5,02/11/2022 15:05:00
SmartSensor,DEVICE-1598,5116,5,02/11/2022 15:10:00
SmartSensor,DEVICE-1598,5470,5,02/11/2022 15:15:00
SmartSensor,DEVICE-1598,5468,5,02/11/2022 15:20:00
SmartSensor,DEVICE-1598,5043,5,02/11/2022 15:25:00
SmartSensor,DEVICE-1598,5286,5,02/11/2022 15:30:00
SmartSensor,DEVICE-1598,5210,5,02/11/2022 15:35:00
SmartSensor,DEVICE-1598,5121,5,02/11/2022 15:40:00
SmartSensor,DEVICE-1598,5023,5,02/11/2022 15:45:00
SmartSensor,DEVICE-1598,5107,5,02/11/2022 15:50:00
SmartSensor,DEVICE-1598,5456,5,02/11/2022 15:55:00
SmartSensor,DEVICE-1598,5090,5,02/11/2022 16:00:00
SmartSensor,DEVICE-1598,5194,5,02/11/2022 16:05:00
SmartSensor,DEVICE-1598,5360,5,02/11/2022 16:10:00
SmartSensor,DEVICE-1598,5001,5,02/11/2022 16:15:00
SmartSensor,DEVICE-1598,5472,5,02/11/2022 16:20:00
SmartSensor,DEVICE-1598,5364,5,02/11/2022 16:25:00
SmartSensor,DEVICE-1598,5480,5,02/11/2022 16:30:00
SmartSensor,DEVICE-1598,5186,5,02/11/2022 16:35:00
SmartSensor,DEVICE-1598,5416,5,02/11/2022 16:40:00
SmartSensor,DEVICE-1598,5313,5,02/11/2022 16:45:00
SmartSensor,DEVICE-1598,5437,5,02/11/2022 16:50:00
SmartSensor,DEVICE-1598,5006,5,02/11/2022 16:55:00
SmartSensor,DEVICE-1598,5424,5,02/11/2022 17:00:00
SmartSensor,DEVICE-1598,5377,5,02/11/2022 17:05:00
SmartSensor,DEVICE-1598,5398,5,02/11/2022 17:10:00
SmartSensor,DEVICE-1598,5186,5,02/11/2022 17:15:00
SmartSensor,DEVICE-1598,5361,5,02/11/2022 17:20:00
SmartSensor,DEVICE-1598,5117,5,02/11/2022 17:25:00
SmartSensor,DEVICE-1598,5449,5,02/11/2022 17:30:00
SmartSensor,DEVICE-1598,5109,5,02/11/2022 17:35:00
SmartSensor,DEVICE-1598,5357,5,02/11/2022 17:40:00
SmartSensor,DEVICE-1598,5069,5,02/11/2022 17:45:00
SmartSensor,DEVICE-1598,5287,5,02/11/2022 17:50:00
SmartSensor,DEVICE-1598,5241,5,02/11/2022 17:55:00
SmartSensor,DEVICE-1598,5286,5,02/11/2022 18:00:00
SmartSensor,DEVICE-1598,5174,5,02/11/2022 18:05:00
SmartSensor,DEVICE-1598,5299,5,02/11/2022 18:10:00
SmartSensor,DEVICE-1598,5422,5,02/11/2022 18:15:00
SmartSensor,DEVICE-1598,5137,5,02/11/2022 18:20:00
SmartSensor,DEVICE-1598,5258,5,02/11/2022 18:25:00
SmartSensor,DEVICE-1598,5055,5,02/11/2022 18:30:00
SmartSensor,DEVICE-1598,5041,5,02/11/2022 18:35:00
SmartSensor,DEVICE-1598,5047,5,02/11/2022 18:40:00
SmartSensor,DEVICE-1598,5486,5,02/11/2022 18:45:00
SmartSensor,DEVICE-1598,5013,5,02/11/2022 18:50:00
SmartSensor,DEVICE-1598,5457,5,02/11/2022 18:55:00
SmartSensor,DEVICE-1598,3357,5,02/11/2022 19:00:00
SmartSensor,DEVICE-1598,3170,5,02/11/2022 19:05:00
SmartSensor,DEVICE-1598,3071,5,02/11/2022 19:10:00
SmartSensor,DEVICE-1598,3201,5,02/11/2022 19:15:00
SmartSensor,DEVICE-1598,3109,5,02/11/2022 19:20:00
SmartSensor,DEVICE-1598,3177,5,02/11/2022 19:25:00
SmartSensor,DEVICE-1598,3040,5,02/11/2022 19:30:00
SmartSensor,DEVICE-1598,3301,5,02/11/2022 19:35:00
SmartSensor,DEVICE-1598,3370,5,02/11/2022 19:40:00
SmartSensor,DEVICE-1598,3498,5,02/11/2022 19:45:00
SmartSensor,DEVICE-1598,3006,5,02/11/2022 19:50:00
SmartSensor,DEVICE-1598,3384,5,02/11/2022 19:55:00
SmartSensor,DEVICE-1598,3213,5,02/11/2022 20:00:00
SmartSensor,DEVICE-1598,3115,5,02/11/2022 20:05:00
SmartSensor,DEVICE-1598,3335,5,02/11/2022 20:10:00
SmartSensor,DEVICE-1598,3334,5,02/11/2022 20:15:00
SmartSensor,DEVICE-1598,3254,5,02/11/2022 20:20:00
SmartSensor,DEVICE-1598,3250,5,02/11/2022 20:25:00
SmartSensor,DEVICE-1598,3038,5,02/11/2022 20:30:00
SmartSensor,DEVICE-1598,3280,5,02/11/2022 20:35:00
SmartSensor,DEVICE-1598,3269,5,02/11/2022 20:40:00
SmartSensor,DEVICE-1598,3239,5,02/11/2022 20:45:00
SmartSensor,DEVICE-1598,3211,5,02/11/2022 20:50:00
SmartSensor,DEVICE-1598,3065,5,02/11/2022 20:55:00
SmartSensor,DEVICE-1598,3428,5,02/11/2022 21:00:00
SmartSensor,DEVICE-1598,3374,5,02/11/2022 21:05:00
SmartSensor,DEVICE-1598,3117,5,02/11/2022 21:10:00
SmartSensor,DEVICE-1598,3480,5,02/11/2022 21:15:00
SmartSensor,DEVICE-1598,3159,5,02/11/2022 21:20:00
SmartSensor,DEVICE-1598,3020,5,02/11/2022 21:25:00
SmartSensor,DEVICE-1598,3448,5,02/11/2022 21:30:00
SmartSensor,DEVICE-1598,3238,5,02/11/2022 21:35:00
SmartSensor,DEVICE-1598,3148,5,02/11/2022 21:40:00
SmartSensor,DEVICE-1598,3272,5,02/11/2022 21:45:00
SmartSensor,DEVICE-1598,3415,5,02/11/2022 21:50:00
SmartSensor,DEVICE-1598,3260,5,02/11/2022 21:55:00
SmartSensor,DEVICE-1598,3137,5,02/11/2022 22:00:00
SmartSensor,DEVICE-1598,3311,5,02/11/2022 22:05:00
SmartSensor,DEVICE-1598,3373,5,02/11/2022 22:10:00
SmartSensor,DEVICE-1598,3014,5,02/11/2022 22:15:00
SmartSensor,DEVICE-1598,3434,5,02/11/2022 22:20:00
SmartSensor,DEVICE-1598,3184,5,02/11/2022 22:25:00
SmartSensor,DEVICE-1598,3169,5,02/11/2022 22:30:00
SmartSensor,DEVICE-1598,3003,5,02/11/2022 22:35:00
SmartSensor,DEVICE-1598,3087,5,02/11/2022 22:40:00
SmartSensor,DEVICE-1598,3224,5,02/11/2022 22:45:00
SmartSensor,DEVICE-1598,3269,5,02/11/2022 22:50:00
SmartSensor,DEVICE-1598,3116,5,02/11/2022 22:55:00
SmartSensor,DEVICE-1598,3438,5,02/11/2022 23:00:00
SmartSensor,DEVICE-1598,3174,5,02/11/2022 23:05:00
SmartSensor,DEVICE-1598,3204,5,02/11/2022 23:10:00
SmartSensor,DEVICE-1598,3399,5,02/11/2022 23:15:00
SmartSensor,DEVICE-1598,3232,5,02/11/2022 23:20:00
SmartSensor,DEVICE-1598,3488,5,02/11/2022 23:25:00
SmartSensor,DEVICE-1598,3235,5,02/11/2022 23:30:00
SmartSensor,DEVICE-1598,3057,5,02/11/2022 23:35:00
SmartSensor,DEVICE-1598,3284,5,02/11/2022 23:40:00
SmartSensor,DEVICE-1598,3135,5,02/11/2022 23:45:00
SmartSensor,DEVICE-1598,3020,5,02/11/2022 23:50:00
SmartSensor,DEVICE-1598,3341,5,02/11/2022 23:55:00
SmartSensor,DEVICE-1598,3419,5,02/12/2022 00:00:00
SmartSensor,DEVICE-1598,3276,5,02/12/2022 00:05:00
SmartSensor,DEVICE-1598,3288,5,02/12/2022 00:10:00
SmartSensor,DEVICE-1598,3362,5,02/12/2022 00:15:00
SmartSensor,DEVICE-1598,3175,5,02/12/2022 00:20:00
SmartSensor,DEVICE-1598,3335,5,02/12/2022 00:25:00
SmartSensor,DEVICE-1598,3268,5,02/12/2022 00:30:00
SmartSensor,DEVICE-1598,3423,5,02/12/2022 00:35:00
SmartSensor,DEVICE-1598,3295,5,02/12/2022 00:40:00
SmartSensor,DEVICE-1598,3375,5,02/12/2022 00:45:00
SmartSensor,DEVICE-1598,3371,5,02/12/2022 00:50:00
SmartSensor,DEVICE-1598,3202,5,02/12/2022 00:55:00
SmartSensor,DEVICE-1598,3390,5,02/12/2022 01:00:00
SmartSensor,DEVICE-1598,3366,5,02/12/2022 01:05:00
SmartSensor,DEVICE-1598,3129,5,02/12/2022 01:10:00
SmartSensor,DEVICE-1598,3267,5,02/12/2022 01:15:00
SmartSensor,DEVICE-1598,3008,5,02/12/2022 01:20:00
SmartSensor,DEVICE-1598,3038,5,02/12/2022 01:25:00
SmartSensor,DEVICE-1598,3219,5,02/12/2022 01:30:00
SmartSensor,DEVICE-1598,3226,5,02/12/2022 01:35:00
SmartSensor,DEVICE-1598,3483,5,02/12/2022 01:40:00
SmartSensor,DEVICE-1598,3177,5,02/12/2022 01:45:00
SmartSensor,DEVICE-1598,3385,5,02/12/2022 01:50:00
SmartSensor,DEVICE-1598,3485,5,02/12/2022 01:55:00
SmartSensor,DEVICE-1598,3204,5,02/12/2022 02:00:00
SmartSensor,DEVICE-1598,3219,5,02/12/2022 02:05:00
SmartSensor,DEVICE-1598,3491,5,02/12/2022 02:10:00
SmartSensor,DEVICE-1598,3291,5,02/12/2022 02:15:00
SmartSensor,DEVICE-1598,3244,5,02/12/2022 02:20:00
SmartSensor,DEVICE-1598,3295,5,02/12/2022 02:25:00
SmartSensor,DEVICE-1598,3179,5,02/12/2022 02:30:00
SmartSensor,DEVICE-1598,3300,5,02/12/2022 02:35:00
SmartSensor,DEVICE-1598,3149,5,02/12/2022 02:40:00
SmartSensor,DEVICE-1598,3454,5,02/12/2022 02:45:00
SmartSensor,DEVICE-1598,3387,5,02/12/2022 02:50:00
SmartSensor,DEVICE-1598,3073,5,02/12/2022 02:55:00
SmartSensor,DEVICE-1598,3437,5,02/12/2022 03:00:00
SmartSensor,DEVICE-1598,3193,5,02/12/2022 03:05:00
SmartSensor,DEVICE-1598,3001,5,02/12/2022 03:10:00
SmartSensor,DEVICE-1598,3381,5,02/12/2022 03:15:00
SmartSensor,DEVICE-1598,3076,5,02/12/2022 03:20:00
SmartSensor,DEVICE-1598,3068,5,02/12/2022 03:25:00
SmartSensor,DEVICE-1598,3313,5,02/12/2022 03:30:00
SmartSensor,DEVICE-1598,3329,5,02/12/2022 03:35:00
SmartSensor,DEVICE-1598,3228,5,02/12/2022 03:40:00
SmartSensor,DEVICE-1598,3444,5,02/12/2022 03:45:00
SmartSensor,DEVICE-1598,3013,5,02/12/2022 03:50:00
SmartSensor,DEVICE-1598,3366,5,02/12/2022 03:55:00
SmartSensor,DEVICE-1598,3036,5,02/12/2022 04:00:00
SmartSensor,DEVICE-1598,3201,5,02/12/2022 04:05:00
SmartSensor,DEVICE-1598,3224,5,02/12/2022 04:10:00
SmartSensor,DEVICE-1598,3491,5,02/12/2022 04:15:00
SmartSensor,DEVICE-1598,3359,5,02/12/2022 04:20:00
SmartSensor,DEVICE-1598,3492,5,02/12/2022 04:25:00
SmartSensor,DEVICE-1598,3039,5,02/12/2022 04:30:00
SmartSensor,DEVICE-1598,3359,5,02/12/2022 04:35:00
SmartSensor,DEVICE-1598,3210,5,02/12/2022 04:40:00
SmartSensor,DEVICE-1598,3315,5,02/12/2022 04:45:00
SmartSensor,DEVICE-1598,3335,5,02/12/2022 04:50:00
SmartSensor,DEVICE-1598,3305,5,02/12/2022 04:55:00
SmartSensor,DEVICE-1598,3308,5,02/12/2022 05:00:00
SmartSensor,DEVICE-1598,3226,5,02/12/2022 05:05:00
SmartSensor,DEVICE-1598,3064,5,02/12/2022 05:10:00
SmartSensor,DEVICE-1598,3310,5,02/12/2022 05:15:00
SmartSensor,DEVICE-1598,3191,5,02/12/2022 05:20:00
SmartSensor,DEVICE-1598,3493,5,02/12/2022 05:25:00
SmartSensor,DEVICE-1598,3369,5,02/12/2022 05:30:00
SmartSensor,DEVICE-1598,3410,5,02/12/2022 05:35:00
SmartSensor,DEVICE-1598,3058,5,02/12/2022 05:40:00
SmartSensor,DEVICE-1598,3412,5,02/12/2022 05:45:00
SmartSensor,DEVICE-1598,3247,5,02/12/2022 05:50:00
SmartSensor,DEVICE-1598,3388,5,02/12/2022 05:55:00
SmartSensor,DEVICE-1598,3202,5,02/12/2022 06:00:00
SmartSensor,DEVICE-1598,3214,5,02/12/2022 06:05:00
SmartSensor,DEVICE-1598,3197,5,02/12/2022 06:10:00
SmartSensor,DEVICE-1598,3078,5,02/12/2022 06:15:00
SmartSensor,DEVICE-1598,3416,5,02/12/2022 06:20:00
SmartSensor,DEVICE-1598,3071,5,02/12/2022 06:25:00
SmartSensor,DEVICE-1598,3025,5,02/12/2022 06:30:00
SmartSensor,DEVICE-1598,3447,5,02/12/2022 06:35:00
SmartSensor,DEVICE-1598,3107,5,02/12/2022 06:40:00
SmartSensor,DEVICE-1598,3065,5,02/12/2022 06:45:00
SmartSensor,DEVICE-1598,3134,5,02/12/2022 06:50:00
SmartSensor,DEVICE-1598,3003,5,02/12/2022 06:55:00
SmartSensor,DEVICE-1598,3364,5,02/12/2022 07:00:00
SmartSensor,DEVICE-1598,3333,5,02/12/2022 07:05:00
SmartSensor,DEVICE-1598,3127,5,02/12/2022 07:10:00
SmartSensor,DEVICE-1598,3410,5,02/12/2022 07:15:00
SmartSensor,DEVICE-1598,3368,5,02/12/2022 07:20:00
SmartSensor,DEVICE-1598,3426,5,02/12/2022 07:25:00
SmartSensor,DEVICE-1598,3052,5,02/12/2022 07:30:00
SmartSensor,DEVICE-1598,3001,5,02/12/2022 07:35:00
SmartSensor,DEVICE-1598,3025,5,02/12/2022 07:40:00
SmartSensor,DEVICE-1598,3059,5,02/12/2022 07:45:00
SmartSensor,DEVICE-1598,3072,5,02/12/2022 07:50:00
SmartSensor,DEVICE-1598,3399,5,02/12/2022 07:55:00
SmartSensor,DEVICE-1598,3433,5,02/12/2022 08:00:00
SmartSensor,DEVICE-1598,3305,5,02/12/2022 08:05:00
SmartSensor,DEVICE-1598,3417,5,02/12/2022 08:10:00
SmartSensor,DEVICE-1598,3341,5,02/12/2022 08:15:00
SmartSensor,DEVICE-1598,3371,5,02/12/2022 08:20:00
SmartSensor,DEVICE-1598,3244,5,02/12/2022 08:25:00
SmartSensor,DEVICE-1598,3196,5,02/12/2022 08:30:00
SmartSensor,DEVICE-1598,3126,5,02/12/2022 08:35:00
SmartSensor,DEVICE-1598,3304,5,02/12/2022 08:40:00
SmartSensor,DEVICE-1598,3256,5,02/12/2022 08:45:00
SmartSensor,DEVICE-1598,3092,5,02/12/2022 08:50:00
SmartSensor,DEVICE-1598,3272,5,02/12/2022 08:55:00
SmartSensor,DEVICE-1598,5401,5,02/12/2022 09:00:00
SmartSensor,DEVICE-1598,5081,5,02/12/2022 09:05:00
SmartSensor,DEVICE-1598,5185,5,02/12/2022 09:10:00
SmartSensor,DEVICE-1598,5056,5,02/12/2022 09:15:00
SmartSensor,DEVICE-1598,5355,5,02/12/2022 09:20:00
SmartSensor,DEVICE-1598,5338,5,02/12/2022 09:25:00
SmartSensor,DEVICE-1598,5298,5,02/12/2022 09:30:00
SmartSensor,DEVICE-1598,5306,5,02/12/2022 09:35:00
SmartSensor,DEVICE-1598,5127,5,02/12/2022 09:40:00
SmartSensor,DEVICE-1598,5096,5,02/12/2022 09:45:00
SmartSensor,DEVICE-1598,5023,5,02/12/2022 09:50:00
SmartSensor,DEVICE-1598,5486,5,02/12/2022 09:55:00
SmartSensor,DEVICE-1598,5349,5,02/12/2022 10:00:00
SmartSensor,DEVICE-1598,5025,5,02/12/2022 10:05:00
SmartSensor,DEVICE-1598,5166,5,02/12/2022 10:10:00
SmartSensor,DEVICE-1598,5331,5,02/12/2022 10:15:00
SmartSensor,DEVICE-1598,5189,5,02/12/2022 10:20:00
SmartSensor,DEVICE-1598,5227,5,02/12/2022 10:25:00
SmartSensor,DEVICE-1598,5206,5,02/12/2022 10:30:00
SmartSensor,DEVICE-1598,5465,5,02/12/2022 10:35:00
SmartSensor,DEVICE-1598,5015,5,02/12/2022 10:40:00
SmartSensor,DEVICE-1598,5271,5,02/12/2022 10:45:00
SmartSensor,DEVICE-1598,5276,5,02/12/2022 10:50:00
SmartSensor,DEVICE-1598,5110,5,02/12/2022 10:55:00
SmartSensor,DEVICE-1598,5031,5,02/12/2022 11:00:00
SmartSensor,DEVICE-1598,5050,5,02/12/2022 11:05:00
SmartSensor,DEVICE-1598,5133,5,02/12/2022 11:10:00
SmartSensor,DEVICE-1598,5174,5,02/12/2022 11:15:00
SmartSensor,DEVICE-1598,5067,5,02/12/2022 11:20:00
SmartSensor,DEVICE-1598,5256,5,02/12/2022 11:25:00
SmartSensor,DEVICE-1598,5130,5,02/12/2022 11:30:00
SmartSensor,DEVICE-1598,5420,5,02/12/2022 11:35:00
SmartSensor,DEVICE-1598,5018,5,02/12/2022 11:40:00
SmartSensor,DEVICE-1598,5405,5,02/12/2022 11:45:00
SmartSensor,DEVICE-1598,5376,5,02/12/2022 11:50:00
SmartSensor,DEVICE-1598,5442,5,02/12/2022 11:55:00
SmartSensor,DEVICE-1598,5029,5,02/12/2022 12:00:00
SmartSensor,DEVICE-1598,5011,5,02/12/2022 12:05:00
SmartSensor,DEVICE-1598,5475,5,02/12/2022 12:10:00
SmartSensor,DEVICE-1598,5158,5,02/12/2022 12:15:00
SmartSensor,DEVICE-1598,5110,5,02/12/2022 12:20:00
SmartSensor,DEVICE-1598,5073,5,02/12/2022 12:25:00
SmartSensor,DEVICE-1598,5465,5,02/12/2022 12:30:00
SmartSensor,DEVICE-1598,5405,5,02/12/2022 12:35:00
SmartSensor,DEVICE-1598,5421,5,02/12/2022 12:40:00
SmartSensor,DEVICE-1598,5091,5,02/12/2022 12:45:00
SmartSensor,DEVICE-1598,5465,5,02/12/2022 12:50:00
SmartSensor,DEVICE-1598,5159,5,02/12/2022 12:55:00
SmartSensor,DEVICE-1598,5461,5,02/12/2022 13:00:00
SmartSensor,DEVICE-1598,5142,5,02/12/2022 13:05:00
SmartSensor,DEVICE-1598,5185,5,02/12/2022 13:10:00
SmartSensor,DEVICE-1598,5152,5,02/12/2022 13:15:00
SmartSensor,DEVICE-1598,5252,5,02/12/2022 13:20:00
SmartSensor,DEVICE-1598,5307,5,02/12/2022 13:25:00
SmartSensor,DEVICE-1598,5304,5,02/12/2022 13:30:00
SmartSensor,DEVICE-1598,5307,5,02/12/2022 13:35:00
SmartSensor,DEVICE-1598,5349,5,02/12/2022 13:40:00
SmartSensor,DEVICE-1598,5267,5,02/12/2022 13:45:00
SmartSensor,DEVICE-1598,5176,5,02/12/2022 13:50:00
SmartSensor,DEVICE-1598,5059,5,02/12/2022 13:55:00
SmartSensor,DEVICE-1598,5137,5,02/12/2022 14:00:00
SmartSensor,DEVICE-1598,5306,5,02/12/2022 14:05:00
SmartSensor,DEVICE-1598,5403,5,02/12/2022 14:10:00
SmartSensor,DEVICE-1598,5356,5,02/12/2022 14:15:00
SmartSensor,DEVICE-1598,5221,5,02/12/2022 14:20:00
SmartSensor,DEVICE-1598,5262,5,02/12/2022 14:25:00
SmartSensor,DEVICE-1598,5225,5,02/12/2022 14:30:00
SmartSensor,DEVICE-1598,5184,5,02/12/2022 14:35:00
SmartSensor,DEVICE-1598,5156,5,02/12/2022 14:40:00
SmartSensor,DEVICE-1598,5241,5,02/12/2022 14:45:00
SmartSensor,DEVICE-1598,5263,5,02/12/2022 14:50:00
SmartSensor,DEVICE-1598,5459,5,02/12/2022 14:55:00
SmartSensor,DEVICE-1598,5079,5,02/12/2022 15:00:00
SmartSensor,DEVICE-1598,5048,5,02/12/2022 15:05:00
SmartSensor,DEVICE-1598,5329,5,02/12/2022 15:10:00
SmartSensor,DEVICE-1598,5288,5,02/12/2022 15:15:00
SmartSensor,DEVICE-1598,5339,5,02/12/2022 15:20:00
SmartSensor,DEVICE-1598,5194,5,02/12/2022 15:25:00
SmartSensor,DEVICE-1598,5058,5,02/12/2022 15:30:00
SmartSensor,DEVICE-1598,5359,5,02/12/2022 15:35:00
SmartSensor,DEVICE-1598,5036,5,02/12/2022 15:40:00
SmartSensor,DEVICE-1598,5218,5,02/12/2022 15:45:00
SmartSensor,DEVICE-1598,5229,5,02/12/2022 15:50:00
SmartSensor,DEVICE-1598,5044,5,02/12/2022 15:55:00
SmartSensor,DEVICE-1598,5100,5,02/12/2022 16:00:00
SmartSensor,DEVICE-1598,5250,5,02/12/2022 16:05:00
SmartSensor,DEVICE-1598,5486,5,02/12/2022 16:10:00
SmartSensor,DEVICE-1598,5040,5,02/12/2022 16:15:00
SmartSensor,DEVICE-1598,5204,5,02/12/2022 16:20:00
SmartSensor,DEVICE-1598,5021,5,02/12/2022 16:25:00
SmartSensor,DEVICE-1598,5179,5,02/12/2022 16:30:00
SmartSensor,DEVICE-1598,5054,5,02/12/2022 16:35:00
SmartSensor,DEVICE-1598,5161,5,02/12/2022 16:40:00
SmartSensor,DEVICE-1598,5382,5,02/12/2022 16:45:00
SmartSensor,DEVICE-1598,5405,5,02/12/2022 16:50:00
SmartSensor,DEVICE-1598,5471,5,02/12/2022 16:55:00
SmartSensor,DEVICE-1598,5396,5,02/12/2022 17:00:00
SmartSensor,DEVICE-1598,5123,5,02/12/2022 17:05:00
SmartSensor,DEVICE-1598,5126,5,02/12/2022 17:10:00
SmartSensor,DEVICE-1598,5481,5,02/12/2022 17:15:00
SmartSensor,DEVICE-1598,5116,5,02/12/2022 17:20:00
SmartSensor,DEVICE-1598,5197,5,02/12/2022 17:25:00
SmartSensor,DEVICE-1598,5008,5,02/12/2022 17:30:00
SmartSensor,DEVICE-1598,5308,5,02/12/2022 17:35:00
SmartSensor,DEVICE-1598,5454,5,02/12/2022 17:40:00
SmartSensor,DEVICE-1598,5499,5,02/12/2022 17:45:00
SmartSensor,DEVICE-1598,5137,5,02/12/2022 17:50:00
SmartSensor,DEVICE-1598,5323,5,02/12/2022 17:55:00
SmartSensor,DEVICE-1598,5380,5,02/12/2022 18:00:00
SmartSensor,DEVICE-1598,5010,5,02/12/2022 18:05:00
SmartSensor,DEVICE-1598,5274,5,02/12/2022 18:10:00
SmartSensor,DEVICE-1598,5433,5,02/12/2022 18:15:00
SmartSensor,DEVICE-1598,5242,5,02/12/2022 18:20:00
SmartSensor,DEVICE-1598,5141,5,02/12/2022 18:25:00
SmartSensor,DEVICE-1598,5253,5,02/12/2022 18:30:00
SmartSensor,DEVICE-1598,5026,5,02/12/2022 18:35:00
SmartSensor,DEVICE-1598,5465,5,02/12/2022 18:40:00
SmartSensor,DEVICE-1598,5472,5,02/12/2022 18:45:00
SmartSensor,DEVICE-1598,5194,5,02/12/2022 18:50:00
SmartSensor,DEVICE-1598,5490,5,02/12/2022 18:55:00
SmartSensor,DEVICE-1598,3477,5,02/12/2022 19:00:00
SmartSensor,DEVICE-1598,3422,5,02/12/2022 19:05:00
SmartSensor,DEVICE-1598,3031,5,02/12/2022 19:10:00
SmartSensor,DEVICE-1598,3130,5,02/12/2022 19:15:00
SmartSensor,DEVICE-1598,3147,5,02/12/2022 19:20:00
SmartSensor,DEVICE-1598,3094,5,02/12/2022 19:25:00
SmartSensor,DEVICE-1598,3026,5,02/12/2022 19:30:00
SmartSensor,DEVICE-1598,3187,5,02/12/2022 19:35:00
SmartSensor,DEVICE-1598,3253,5,02/12/2022 19:40:00
SmartSensor,DEVICE-1598,3110,5,02/12/2022 19:45:00
SmartSensor,DEVICE-1598,3214,5,02/12/2022 19:50:00
SmartSensor,DEVICE-1598,3072,5,02/12/2022 19:55:00
SmartSensor,DEVICE-1598,3068,5,02/12/2022 20:00:00
SmartSensor,DEVICE-1598,3353,5,02/12/2022 20:05:00
SmartSensor,DEVICE-1598,3219,5,02/12/2022 20:10:00
